epoch,step,train/loss,val/auroc_bbb,val/auroc_cyp3a4,val/auroc_herg,val/cls_loss,val/mae_caco2,val/mae_clearance,val/reg_loss,val/rmse_caco2,val/rmse_clearance
5,1899,0.7450092434883118,,,,,,,,,
5,1949,0.7326248288154602,,,,,,,,,
5,1999,0.8383613228797913,,,,,,,,,
5,2049,0.6501448154449463,,,,,,,,,
5,2069,,0.9025241732597351,0.9130829572677612,0.8105713129043579,0.6093260645866394,5.129132270812988,3.307734251022339,18.48846435546875,5.184594631195068,3.4806721210479736
6,2099,0.7776631116867065,,,,,,,,,
6,2149,0.6987054944038391,,,,,,,,,
6,2199,0.7386253476142883,,,,,,,,,
6,2249,0.6906729340553284,,,,,,,,,
6,2299,0.7220192551612854,,,,,,,,,
6,2349,0.7650754451751709,,,,,,,,,
6,2399,0.7509920597076416,,,,,,,,,
6,2414,,0.9024794101715088,0.9140456318855286,0.8107525110244751,0.6078652739524841,5.218353748321533,2.963526964187622,17.66971206665039,5.275424003601074,3.163839101791382
7,2449,0.6978958249092102,,,,,,,,,
7,2499,0.726226806640625,,,,,,,,,
7,2549,0.6613442301750183,,,,,,,,,
7,2599,0.6698213219642639,,,,,,,,,
7,2649,0.7331336140632629,,,,,,,,,
7,2699,0.6524018049240112,,,,,,,,,
7,2749,0.8189647197723389,,,,,,,,,
7,2759,,0.9045828580856323,0.9178080558776855,0.823650598526001,0.6038114428520203,5.226645469665527,3.0082321166992188,17.874801635742188,5.285716533660889,3.211730718612671
8,2799,0.7265652418136597,,,,,,,,,
8,2849,0.692815899848938,,,,,,,,,
8,2899,0.8145079016685486,,,,,,,,,
8,2949,0.6983546018600464,,,,,,,,,
8,2999,0.7698256373405457,,,,,,,,,
8,3049,0.6619572043418884,,,,,,,,,
8,3099,0.6980956792831421,,,,,,,,,
8,3104,,0.8895452618598938,0.9196565747261047,0.8207705020904541,0.6045863032341003,5.15485143661499,3.241060972213745,18.391632080078125,5.215633392333984,3.428684711456299
9,3149,0.7153255343437195,,,,,,,,,
9,3199,0.5866715312004089,,,,,,,,,
9,3249,0.6904849410057068,,,,,,,,,
9,3299,0.6765948534011841,,,,,,,,,
9,3349,0.6886298060417175,,,,,,,,,
9,3399,0.7277098298072815,,,,,,,,,
9,3449,0.634082019329071,,,,,,,,,
9,3449,,0.8984514474868774,0.9195312261581421,0.8252292275428772,0.6040526628494263,5.20611047744751,3.106905698776245,18.12139320373535,5.263347148895264,3.2949914932250977
10,3499,0.7636997103691101,,,,,,,,,
10,3549,0.718345582485199,,,,,,,,,
10,3599,0.7407810091972351,,,,,,,,,
10,3649,0.7471792101860046,,,,,,,,,
10,3699,0.714347243309021,,,,,,,,,
10,3749,0.6441445350646973,,,,,,,,,
10,3794,,0.9009130001068115,0.9206705093383789,0.8250036835670471,0.6061622500419617,5.21375036239624,3.209280490875244,18.510690689086914,5.273218154907227,3.395596981048584
11,3799,0.6751152873039246,,,,,,,,,
11,3849,0.6583112478256226,,,,,,,,,
11,3899,0.7103750109672546,,,,,,,,,
11,3949,0.6522701382637024,,,,,,,,,
11,3999,0.660133421421051,,,,,,,,,
11,4049,0.7798378467559814,,,,,,,,,
11,4099,0.6281469464302063,,,,,,,,,
11,4139,,0.9086107611656189,0.9222568273544312,0.828798234462738,0.6051158905029297,5.221548080444336,2.89855694770813,17.439624786376953,5.279491424560547,3.1012630462646484
12,4149,0.6572546362876892,,,,,,,,,
12,4199,0.6437296867370605,,,,,,,,,
12,4249,0.6686303615570068,,,,,,,,,
12,4299,0.7472560405731201,,,,,,,,,
12,4349,0.5984739065170288,,,,,,,,,
12,4399,0.6966353058815002,,,,,,,,,
12,4449,0.7324444055557251,,,,,,,,,
12,4484,,0.8958109617233276,0.9260720014572144,0.8298345804214478,0.6026136875152588,5.154845714569092,3.213954210281372,18.26650047302246,5.218233108520508,3.392515182495117
13,4499,0.6970136165618896,,,,,,,,,
13,4549,0.7179731130599976,,,,,,,,,
13,4599,0.6912115812301636,,,,,,,,,
13,4649,0.6585964560508728,,,,,,,,,
13,4699,0.6340867280960083,,,,,,,,,
13,4749,0.6228734254837036,,,,,,,,,
13,4799,0.6560301780700684,,,,,,,,,
13,4829,,0.9012709856033325,0.9251847863197327,0.832844078540802,0.6014344096183777,5.138383388519287,3.2569687366485596,18.349401473999023,5.202320575714111,3.427600383758545
14,4849,0.6909409761428833,,,,,,,,,
14,4899,0.6866855621337891,,,,,,,,,
14,4949,0.6468577980995178,,,,,,,,,
14,4999,0.6182231307029724,,,,,,,,,
14,5049,0.7299299240112305,,,,,,,,,
14,5099,0.6957987546920776,,,,,,,,,
14,5149,0.7104658484458923,,,,,,,,,
14,5174,,0.901584267616272,0.9226969480514526,0.834155261516571,0.603542685508728,5.176003932952881,2.9866228103637695,17.54759407043457,5.239342212677002,3.1759817600250244
15,5199,0.6872494220733643,,,,,,,,,
15,5249,0.6100463271141052,,,,,,,,,
15,5299,0.6527472138404846,,,,,,,,,
15,5349,0.6970992088317871,,,,,,,,,
15,5399,0.700654149055481,,,,,,,,,
15,5449,0.6518568992614746,,,,,,,,,
15,5499,0.6783916354179382,,,,,,,,,
15,5519,,0.9076710343360901,0.924297571182251,0.8450125455856323,0.6007452607154846,5.174521446228027,3.116586923599243,17.986425399780273,5.2350754737854,3.3005006313323975
16,5549,0.7064568996429443,,,,,,,,,
16,5599,0.6203675270080566,,,,,,,,,
16,5649,0.6451600193977356,,,,,,,,,
16,5699,0.6209385991096497,,,,,,,,,
16,5749,0.7344005703926086,,,,,,,,,
16,5799,0.6838521957397461,,,,,,,,,
16,5849,0.6844885349273682,,,,,,,,,
16,5864,,0.9128625392913818,0.9239245057106018,0.8425638675689697,0.6009159088134766,5.133246898651123,3.0718908309936523,17.64552116394043,5.196883201599121,3.2563042640686035
17,5899,0.6730124950408936,,,,,,,,,
17,5949,0.6833209991455078,,,,,,,,,
17,5999,0.623257040977478,,,,,,,,,
17,6049,0.6077548265457153,,,,,,,,,
17,6099,0.6899018287658691,,,,,,,,,
17,6149,0.6602544188499451,,,,,,,,,
17,6199,0.7089525461196899,,,,,,,,,
17,6209,,0.9088793396949768,0.9275573492050171,0.8457039594650269,0.5994146466255188,5.1707000732421875,3.0340349674224854,17.702058792114258,5.233574390411377,3.223259210586548
18,6249,0.6062531471252441,,,,,,,,,
18,6299,0.7348644733428955,,,,,,,,,
18,6349,0.6566722989082336,,,,,,,,,
18,6399,0.6817065477371216,,,,,,,,,
18,6449,0.5926024913787842,,,,,,,,,
18,6499,0.6788672804832458,,,,,,,,,
18,6549,0.6503645777702332,,,,,,,,,
18,6554,,0.8969745635986328,0.9221201539039612,0.8402752876281738,0.6016770601272583,5.141382217407227,3.1433205604553223,17.95228385925293,5.204873085021973,3.327606439590454
19,6599,0.651997983455658,,,,,,,,,
19,6649,0.7097536325454712,,,,,,,,,
19,6699,0.6407915949821472,,,,,,,,,
19,6749,0.7353588938713074,,,,,,,,,
19,6799,0.6616694927215576,,,,,,,,,
19,6849,0.6535006165504456,,,,,,,,,
19,6899,0.6322126984596252,,,,,,,,,
19,6899,,0.8955424427986145,0.9185742139816284,0.8478334546089172,0.6075567007064819,5.187767505645752,3.1476223468780518,18.153139114379883,5.250946044921875,3.320220947265625
20,6949,0.6259213089942932,,,,,,,,,
20,6999,0.7166470885276794,,,,,,,,,
20,7049,0.6613990068435669,,,,,,,,,
20,7099,0.6138775944709778,,,,,,,,,
20,7149,0.708871066570282,,,,,,,,,
20,7199,0.6327909231185913,,,,,,,,,
20,7244,,0.8965270519256592,0.9243545532226562,0.8418589234352112,0.6068571209907532,5.119821548461914,3.080322742462158,17.589656829833984,5.182165145874023,3.2561755180358887
21,7249,0.6397912502288818,,,,,,,,,
21,7299,0.6332902908325195,,,,,,,,,
21,7349,0.6521638035774231,,,,,,,,,
21,7399,0.6059014797210693,,,,,,,,,
21,7449,0.6053121089935303,,,,,,,,,
21,7499,0.6848597526550293,,,,,,,,,
21,7549,0.6441538333892822,,,,,,,,,
21,7589,,0.8929466009140015,0.9225473999977112,0.8463398218154907,0.6050117611885071,5.162003993988037,3.0139269828796387,17.57846450805664,5.227198123931885,3.2046122550964355
22,7599,0.7270733118057251,,,,,,,,,
22,7649,0.6595538854598999,,,,,,,,,
22,7699,0.6675420999526978,,,,,,,,,
22,7749,0.7135948538780212,,,,,,,,,
22,7799,0.6333155035972595,,,,,,,,,
22,7849,0.6814942955970764,,,,,,,,,
22,7899,0.6116921901702881,,,,,,,,,
22,7934,,0.8776405453681946,0.9209026098251343,0.8363033533096313,0.6061751246452332,5.154337406158447,3.0495152473449707,17.631927490234375,5.218798637390137,3.2310755252838135
23,7949,0.614654541015625,,,,,,,,,
23,7999,0.5933035016059875,,,,,,,,,
23,8049,0.6899131536483765,,,,,,,,,
23,8099,0.6116589307785034,,,,,,,,,
23,8149,0.6898799538612366,,,,,,,,,
23,8199,0.5974945425987244,,,,,,,,,
23,8249,0.6307655572891235,,,,,,,,,
23,8279,,0.9140708446502686,0.9243844151496887,0.842529296875,0.6004241108894348,5.0982279777526855,2.943725109100342,17.011079788208008,5.162094593048096,3.120802879333496
24,8299,0.7339318990707397,,,,,,,,,
24,8349,0.6229941248893738,,,,,,,,,
24,8399,0.6354373097419739,,,,,,,,,
24,8449,0.5980170369148254,,,,,,,,,
24,8499,0.649813175201416,,,,,,,,,
24,8549,0.6359649896621704,,,,,,,,,
24,8599,0.6158794164657593,,,,,,,,,
24,8624,,0.9197547435760498,0.9216573238372803,0.8419907093048096,0.6013035178184509,5.159604549407959,3.0845940113067627,17.80257225036621,5.223128318786621,3.2674171924591064
25,8649,0.6703726053237915,,,,,,,,,
25,8699,0.7242262363433838,,,,,,,,,
25,8749,0.6016284227371216,,,,,,,,,
25,8799,0.6724358797073364,,,,,,,,,
25,8849,0.6884456276893616,,,,,,,,,
25,8899,0.6469661593437195,,,,,,,,,
25,8949,0.6904191970825195,,,,,,,,,
25,8969,,0.8789383769035339,0.9206219911575317,0.8441646695137024,0.6050750613212585,5.172519683837891,3.094604969024658,17.91600799560547,5.235804557800293,3.278632164001465
26,8999,0.6098729968070984,,,,,,,,,
26,9049,0.6760105490684509,,,,,,,,,
26,9099,0.6084095239639282,,,,,,,,,
26,9149,0.6602030396461487,,,,,,,,,
26,9199,0.6044789552688599,,,,,,,,,
26,9249,0.6444200277328491,,,,,,,,,
26,9299,0.5558711886405945,,,,,,,,,
26,9314,,0.8987200856208801,0.9252260327339172,0.8491940498352051,0.5967177748680115,5.066760540008545,3.1883556842803955,17.739839553833008,5.133416175842285,3.3489487171173096
27,9349,0.6022716164588928,,,,,,,,,
27,9399,0.6366150379180908,,,,,,,,,
27,9449,0.5793091654777527,,,,,,,,,
27,9499,0.6522457599639893,,,,,,,,,
27,9549,0.6396810412406921,,,,,,,,,
27,9599,0.6969249248504639,,,,,,,,,
27,9649,0.6110241413116455,,,,,,,,,
27,9659,,0.8803257942199707,0.9267696738243103,0.8406130075454712,0.6020804047584534,5.107878684997559,3.1402246952056885,17.740236282348633,5.171790599822998,3.308917284011841
28,9699,0.6878913640975952,,,,,,,,,
28,9749,0.7199996113777161,,,,,,,,,
28,9799,0.6168388724327087,,,,,,,,,
28,9849,0.648841142654419,,,,,,,,,
28,9899,0.6782706379890442,,,,,,,,,
28,9949,0.6655812859535217,,,,,,,,,
28,9999,0.6222003698348999,,,,,,,,,
28,10004,,0.9024794101715088,0.9265832901000977,0.8549578785896301,0.5999944806098938,5.126745700836182,3.0429253578186035,17.481538772583008,5.192743301391602,3.2199885845184326
29,10049,0.6379171013832092,,,,,,,,,
29,10099,0.6882769465446472,,,,,,,,,
29,10149,0.6546298265457153,,,,,,,,,
29,10199,0.6078550219535828,,,,,,,,,
29,10249,0.6150966882705688,,,,,,,,,
29,10299,0.6403250694274902,,,,,,,,,
29,10349,0.5019170045852661,,,,,,,,,
29,10349,,0.895721435546875,0.9244541525840759,0.8548592925071716,0.605032742023468,5.101564407348633,3.2286624908447266,18.039142608642578,5.165093421936035,3.395691156387329
30,10399,0.5840455889701843,,,,,,,,,
30,10449,0.6340219378471375,,,,,,,,,
30,10499,0.561660647392273,,,,,,,,,
30,10549,0.6533458828926086,,,,,,,,,
30,10599,0.6903947591781616,,,,,,,,,
30,10649,0.6728083491325378,,,,,,,,,
30,10694,,0.892767608165741,0.9231768250465393,0.8542701601982117,0.5988619923591614,5.12693977355957,3.0733754634857178,17.5792236328125,5.189326763153076,3.2537708282470703
31,10699,0.5983097553253174,,,,,,,,,
31,10749,0.5712104439735413,,,,,,,,,
31,10799,0.6676543951034546,,,,,,,,,
31,10849,0.5555871725082397,,,,,,,,,
31,10899,0.7024081349372864,,,,,,,,,
31,10949,0.6015588641166687,,,,,,,,,
31,10999,0.5804203748703003,,,,,,,,,
31,11039,,0.8983619809150696,0.9196835160255432,0.8500986099243164,0.6023213267326355,5.055779457092285,3.1352574825286865,17.511606216430664,5.123441219329834,3.306450843811035
32,11049,0.5888429880142212,,,,,,,,,
32,11099,0.6244491338729858,,,,,,,,,
32,11149,0.6419681906700134,,,,,,,,,
32,11199,0.5616759657859802,,,,,,,,,
32,11249,0.6754159927368164,,,,,,,,,
32,11299,0.744381844997406,,,,,,,,,
32,11349,0.6219132542610168,,,,,,,,,
32,11384,,0.8940654993057251,0.9242478013038635,0.851190447807312,0.6005086898803711,5.143128871917725,3.1404895782470703,17.879411697387695,5.207489967346191,3.3075597286224365
33,11399,0.6215177178382874,,,,,,,,,
33,11449,0.63526451587677,,,,,,,,,
33,11499,0.6187440156936646,,,,,,,,,
33,11549,0.6388601064682007,,,,,,,,,
33,11599,0.5850583910942078,,,,,,,,,
33,11649,0.6201418042182922,,,,,,,,,
33,11699,0.5755711197853088,,,,,,,,,
33,11729,,0.9085660576820374,0.9214949607849121,0.8521135449409485,0.5990728735923767,5.131758689880371,3.073688507080078,17.549911499023438,5.196781635284424,3.237595796585083
34,11749,0.6305583715438843,,,,,,,,,
34,11799,0.6096199154853821,,,,,,,,,
34,11849,0.6762458086013794,,,,,,,,,
34,11899,0.5974156856536865,,,,,,,,,
34,11949,0.7202749252319336,,,,,,,,,
34,11999,0.6528182029724121,,,,,,,,,
34,12049,0.6613138318061829,,,,,,,,,
34,12074,,0.875895082950592,0.9193174839019775,0.8476535081863403,0.6056309938430786,5.127230644226074,3.1974360942840576,18.016189575195312,5.190892696380615,3.360231876373291
35,12099,0.6173722147941589,,,,,,,,,
35,12149,0.6184581518173218,,,,,,,,,
35,12199,0.6656783223152161,,,,,,,,,
35,12249,0.6323381662368774,,,,,,,,,
35,12299,0.6280803084373474,,,,,,,,,
35,12349,0.6387360095977783,,,,,,,,,
35,12399,0.6389191746711731,,,,,,,,,
35,12419,,0.9072681069374084,0.9236382246017456,0.8516365885734558,0.6002532243728638,5.124109268188477,3.1944639682769775,18.020586013793945,5.18626070022583,3.3647265434265137
36,12449,0.6040716171264648,,,,,,,,,
36,12499,0.5862316489219666,,,,,,,,,
36,12549,0.5878838300704956,,,,,,,,,
36,12599,0.689568281173706,,,,,,,,,
36,12649,0.6602110862731934,,,,,,,,,
36,12699,0.676977276802063,,,,,,,,,
36,12749,0.6372867822647095,,,,,,,,,
36,12764,,0.8835929036140442,0.9236681461334229,0.8503302931785583,0.5978453159332275,5.113623142242432,3.1041414737701416,17.610586166381836,5.175462245941162,3.2686662673950195
37,12799,0.6400117874145508,,,,,,,,,
37,12849,0.6552662253379822,,,,,,,,,
37,12899,0.5964319705963135,,,,,,,,,
37,12949,0.651762843132019,,,,,,,,,
37,12999,0.6525737643241882,,,,,,,,,
37,13049,0.6392809152603149,,,,,,,,,
37,13099,0.6349814534187317,,,,,,,,,
37,13109,,0.907133936882019,0.924888551235199,0.8506358861923218,0.5963850617408752,5.164474010467529,3.0891289710998535,17.791259765625,5.226330757141113,3.2659082412719727
38,13149,0.6418294310569763,,,,,,,,,
38,13199,0.6594113111495972,,,,,,,,,
38,13249,0.6256206035614014,,,,,,,,,
38,13299,0.5854343175888062,,,,,,,,,
38,13349,0.6970762014389038,,,,,,,,,
38,13399,0.6389883160591125,,,,,,,,,
38,13449,0.649391233921051,,,,,,,,,
38,13454,,0.9005101323127747,0.9234958291053772,0.857889711856842,0.598186194896698,5.137267112731934,3.1490907669067383,17.864591598510742,5.201244354248047,3.317861318588257
39,13499,0.6540277600288391,,,,,,,,,
39,13549,0.6564182043075562,,,,,,,,,
39,13599,0.6782228350639343,,,,,,,,,
39,13649,0.6881206631660461,,,,,,,,,
39,13699,0.6813331842422485,,,,,,,,,
39,13749,0.6284103393554688,,,,,,,,,
39,13799,0.7337573766708374,,,,,,,,,
39,13799,,0.8936179876327515,0.9201862812042236,0.8491040468215942,0.6020339131355286,5.120893955230713,3.083308219909668,17.610240936279297,5.190272808074951,3.2549047470092773
40,13849,0.579796314239502,,,,,,,,,
40,13899,0.6056478023529053,,,,,,,,,
40,13949,0.6413310170173645,,,,,,,,,
40,13999,0.6489608287811279,,,,,,,,,
40,14049,0.6377044916152954,,,,,,,,,
40,14099,0.6960229873657227,,,,,,,,,
40,14144,,0.8422395586967468,0.9207174181938171,0.85691237449646,0.5985965132713318,5.170863628387451,3.15463924407959,18.005313873291016,5.232504844665527,3.311997890472412
41,14149,0.7129970192909241,,,,,,,,,
41,14199,0.6812016367912292,,,,,,,,,
41,14249,0.6261262893676758,,,,,,,,,
41,14299,0.7482017278671265,,,,,,,,,
41,14349,0.6173434257507324,,,,,,,,,
41,14399,0.6055195927619934,,,,,,,,,
41,14449,0.6619949340820312,,,,,,,,,
41,14489,,0.8968851566314697,0.9243090152740479,0.8469325304031372,0.6018957495689392,5.09749698638916,3.1948869228363037,17.90140151977539,5.160317420959473,3.3665950298309326
42,14499,0.647799551486969,,,,,,,,,
42,14549,0.608104944229126,,,,,,,,,
42,14599,0.5967506766319275,,,,,,,,,
42,14649,0.629135251045227,,,,,,,,,
42,14699,0.6269952058792114,,,,,,,,,
42,14749,0.6284385323524475,,,,,,,,,
42,14799,0.5709615349769592,,,,,,,,,
42,14834,,0.8786250948905945,0.9196423292160034,0.8521369099617004,0.600437581539154,5.08767557144165,3.119556188583374,17.564424514770508,5.151724338531494,3.285578966140747
43,14849,0.6048648357391357,,,,,,,,,
43,14899,0.594562828540802,,,,,,,,,
43,14949,0.6341279149055481,,,,,,,,,
43,14999,0.674134373664856,,,,,,,,,
43,15049,0.5954784750938416,,,,,,,,,
43,15099,0.6349494457244873,,,,,,,,,
43,15149,0.6222168803215027,,,,,,,,,
43,15179,,0.8925438523292542,0.9231782555580139,0.8576666116714478,0.599831223487854,5.12398099899292,3.083878755569458,17.58488655090332,5.185837745666504,3.2525787353515625
44,15199,0.6783324480056763,,,,,,,,,
44,15249,0.6833840608596802,,,,,,,,,
44,15299,0.6026506423950195,,,,,,,,,
44,15349,0.6324105262756348,,,,,,,,,
44,15399,0.6007325053215027,,,,,,,,,
44,15449,0.6568158268928528,,,,,,,,,
44,15499,0.5846065282821655,,,,,,,,,
44,15524,,0.8855621814727783,0.9219720363616943,0.8562543392181396,0.6005452871322632,5.130295753479004,3.1586811542510986,17.887975692749023,5.194763660430908,3.3301968574523926
45,15549,0.6346704363822937,,,,,,,,,
45,15599,0.645352840423584,,,,,,,,,
45,15649,0.6462537050247192,,,,,,,,,
45,15699,0.6851036548614502,,,,,,,,,
45,15749,0.5959509611129761,,,,,,,,,
45,15799,0.6151032447814941,,,,,,,,,
45,15849,0.592710554599762,,,,,,,,,
45,15869,,0.896885097026825,0.9226057529449463,0.8591749668121338,0.5985161066055298,5.127974033355713,3.1974329948425293,18.0277156829834,5.190886497497559,3.369763135910034
46,15899,0.6457260847091675,,,,,,,,,
46,15949,0.6004659533500671,,,,,,,,,
46,15999,0.6300801038742065,,,,,,,,,
46,16049,0.618790328502655,,,,,,,,,
46,16099,0.6528680920600891,,,,,,,,,
46,16149,0.5724649429321289,,,,,,,,,
46,16199,0.5786604881286621,,,,,,,,,
46,16214,,0.8755818605422974,0.9225815534591675,0.8549554347991943,0.5991551280021667,5.148892879486084,3.1762211322784424,17.980722427368164,5.212357521057129,3.3376567363739014
47,16249,0.67302006483078,,,,,,,,,
47,16299,0.5936264395713806,,,,,,,,,
47,16349,0.6411069631576538,,,,,,,,,
47,16399,0.6407917737960815,,,,,,,,,
47,16449,0.7043394446372986,,,,,,,,,
47,16499,0.5918176174163818,,,,,,,,,
47,16549,0.6693488359451294,,,,,,,,,
47,16559,,0.8703902363777161,0.9212471842765808,0.8423802256584167,0.6112003922462463,5.119054794311523,3.0804877281188965,17.51430892944336,5.185051918029785,3.2485873699188232
48,16599,0.6651936173439026,,,,,,,,,
48,16649,0.616777777671814,,,,,,,,,
48,16699,0.6388970613479614,,,,,,,,,
48,16749,0.6441949605941772,,,,,,,,,
48,16799,0.5673404932022095,,,,,,,,,
48,16849,0.6530722975730896,,,,,,,,,
48,16899,0.5768428444862366,,,,,,,,,
48,16904,,0.8975564241409302,0.9223394393920898,0.8584874272346497,0.5981247425079346,5.173970699310303,3.109529733657837,17.866722106933594,5.233870029449463,3.279043436050415
49,16949,0.6762513518333435,,,,,,,,,
49,16999,0.6459699869155884,,,,,,,,,
49,17049,0.7223479151725769,,,,,,,,,
49,17099,0.6490896940231323,,,,,,,,,
49,17149,0.5311431884765625,,,,,,,,,
49,17199,0.6088167428970337,,,,,,,,,
49,17249,0.6385567784309387,,,,,,,,,
49,17249,,0.8753581047058105,0.9233376979827881,0.8549861907958984,0.5972073674201965,5.1515583992004395,3.1091175079345703,17.734107971191406,5.214085102081299,3.268486261367798
